URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/interactive/2023/09/21/travel/things-to-do-santiago-chile.html,190,94,text/html
https://www.nytimes.com/sitemap/1913/07/08/,188,190,text/html
https://www.nytimes.com/2018/06/27/magazine/adrian-pipers-self-imposed-exile-from-america-and-from-race-itself.html,328,34,text/html
https://www.nytimes.com/2023/07/14/world/europe/putin-wagner-prigozhin-ukraine.html,231,50,text/html
https://www.nytimes.com/sitemap/1905/05/27/,207,213,text/html
https://www.nytimes.com/spotlight/dealbook-debriefs,271,47,text/html
https://www.nytimes.com/sitemap/1994/07/18/,176,184,text/html
https://www.nytimes.com/2023/09/07/style/woody-allen-movie-france-sexual-abuse.html,219,53,text/html
https://www.nytimes.com/2023/09/27/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,252,66,text/html
https://www.nytimes.com/interactive/2023/08/21/business/airline-safety-close-calls.html,559,63,text/html
https://www.nytimes.com/2023/08/10/science/wildlife-aging-epigenetic-clocks.html,212,38,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2021%2F12%2F02%2Fbusiness%2Feconomy%2Funited-auto-workers-vote.html,1,4,application/json
https://www.nytimes.com/2023/08/29/business/china-small-business.html,245,43,text/html
https://www.nytimes.com/sitemap/1905/03/12/,212,211,text/html
https://www.nytimes.com/2023/09/11/science/morocco-earthquake-lights.html,177,47,text/html
https://www.nytimes.com/sitemap/1913/05/08/,218,230,text/html
https://www.nytimes.com/2023/09/20/science/ancient-human-woodworking.html,232,38,text/html
https://www.nytimes.com/by/larissa-anderson,371,49,text/html
https://www.nytimes.com/sitemap/1994/05/25/,230,264,text/html
https://www.nytimes.com/sitemap/1994/09/19/,180,191,text/html
https://www.nytimes.com/live/2022/06/09/business/inflation-starbucks-guns-dealbook,482,51,text/html
https://www.nytimes.com/sitemap/1994/07/06/,223,258,text/html
https://www.nytimes.com/2019/12/06/business/elon-musk-defamation-verdict.html,194,40,text/html
https://www.nytimes.com/2023/08/26/opinion/prigozhin-death-putin.html,218,53,text/html
https://www.nytimes.com/by/marie-solis,279,49,text/html
https://www.nytimes.com/interactive/2023/08/03/travel/things-to-do-ho-chi-minh-vietnam.html,184,75,text/html
https://www.nytimes.com/sitemap/1905/05/03/,179,174,text/html
https://www.nytimes.com/sitemap/1913/07/04/,189,190,text/html
https://www.nytimes.com/sitemap/1994/12/25/,357,440,text/html
https://www.nytimes.com/video/us/politics/100000009103599/donald-trump-republican-debate.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,1722,101,text/html
https://www.nytimes.com/2022/03/01/business/serena-williams-venture-fund.html,192,39,text/html
https://www.nytimes.com/sitemap/1913/07/16/,201,204,text/html
https://www.nytimes.com/interactive/2023/08/24/travel/things-to-do-cartagena-colombia.html,193,71,text/html
https://www.nytimes.com/sitemap/1905/05/15/,167,153,text/html
https://www.nytimes.com/2022/04/16/briefing/plant-trends-weekend-recommendations.html,260,80,text/html
https://www.nytimes.com/2023/05/23/world/europe/ukraine-f16-training.html,223,47,text/html
https://www.nytimes.com/1999/09/27/movies/film-review-waging-a-mythic-battle-to-preserve-a-pristine-forest.html,197,35,text/html
https://www.nytimes.com/2023/08/25/well/mind/dealing-with-regret.html,213,46,text/html
https://www.nytimes.com/sitemap/1994/07/26/,286,335,text/html
https://www.nytimes.com/sitemap/1994/09/07/,219,248,text/html
https://www.nytimes.com/2023/10/05/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,257,67,text/html
https://www.nytimes.com/sitemap/1994/05/13/,240,281,text/html
https://www.nytimes.com/2023/07/13/science/ula-vulcan-rocket-launch-delay.html,193,34,text/html
https://www.nytimes.com/es/2023/08/04/espanol/parto-ser-humano-evolucion.html,208,40,text/html
https://www.nytimes.com/sitemap/1905/03/24/,186,186,text/html
https://www.nytimes.com/sitemap/1913/05/20/,211,221,text/html
https://www.nytimes.com/2023/08/29/travel/tips-for-beginning-campers.html,219,56,text/html
https://www.nytimes.com/live/2021/07/20/science/jeff-bezos-space-flight,775,72,text/html
https://www.nytimes.com/2023/09/28/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,245,66,text/html
https://www.nytimes.com/2023/08/02/science/whale-fossil-weight.html,215,38,text/html
https://www.nytimes.com/sitemap/1994/05/01/,402,520,text/html
https://www.nytimes.com/sitemap/1994/09/27/,218,246,text/html
https://www.nytimes.com/sitemap/1994/07/14/,235,269,text/html
https://www.nytimes.com/2021/11/10/business/elon-musk-tesla-stock-sale.html,192,38,text/html
https://www.nytimes.com/2023/08/27/business/gina-raimondo-china-agenda.html,236,52,text/html
https://www.nytimes.com/2023/09/11/us/politics/ukraine-aid-republicans.html,249,48,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F07%2Fbriefing%2Fplant-people.html,1,4,application/json
https://www.nytimes.com/interactive/2023/08/10/travel/things-to-do-prague.html,183,71,text/html
https://www.nytimes.com/sitemap/1905/05/31/,188,180,text/html
https://www.nytimes.com/sitemap/1913/07/28/,160,152,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F05%2Fus%2Fpolitics%2Falabama-congressional-map-democrat-seat.html,1,4,application/json
https://www.nytimes.com/2020/01/07/world/australia/animals-wildlife-fires.html,244,47,text/html
https://www.nytimes.com/2023/08/01/us/california-nevada-fire-york.html,210,42,text/html
https://www.nytimes.com/sitemap/1994/12/06/,217,246,text/html
https://www.nytimes.com/spotlight/chat-gpt,762,50,text/html
https://www.nytimes.com/video/us/politics/100000009072572/ken-paxton-impeachment-trial.html?playlistId=video%2Fpolitics,2067,100,text/html
https://www.nytimes.com/sitemap/1913/07/12/,187,188,text/html
https://www.nytimes.com/interactive/2023/09/14/travel/things-to-do-charleston.html,178,70,text/html
https://www.nytimes.com/sitemap/1905/05/08/,167,157,text/html
https://www.nytimes.com/2022/02/25/sports/soccer/fifa-russia-uefa-putin.html,272,54,text/html
https://www.nytimes.com/wirecutter/blog/backpack-bag-weekend-trips/,377,667,text/html
https://www.nytimes.com/2018/08/23/opinion/elon-musk-burning-man-drugs-lsd.html,218,44,text/html
https://www.nytimes.com/2023/08/25/arts/music/playlist-miley-cyrus-selena-gomez.html,235,55,text/html
https://www.nytimes.com/sitemap/1994/07/02/,192,209,text/html
https://www.nytimes.com/sitemap/1994/09/11/,434,564,text/html
https://www.nytimes.com/2023/10/04/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,253,66,text/html
https://www.nytimes.com/sitemap/1994/05/29/,415,539,text/html
https://www.nytimes.com/2016/09/13/business/meet-new-glenn-the-blue-origin-rocket-that-may-someday-take-you-to-space.html,190,38,text/html
https://www.nytimes.com/2023/08/31/science/human-survival-bottleneck.html,228,37,text/html
https://www.nytimes.com/sitemap/1913/05/12/,192,193,text/html
https://www.nytimes.com/2023/08/29/world/europe/uk-air-traffic-control-flight-delays.html,188,34,text/html
https://www.nytimes.com/sitemap/1905/03/20/,180,177,text/html
https://www.nytimes.com/2021/11/01/science/amazon-satellite-launch.html,221,47,text/html
https://www.nytimes.com/2023/09/25/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,256,66,text/html
https://www.nytimes.com/sitemap/1994/05/17/,224,255,text/html
https://www.nytimes.com/2023/08/25/health/cancer-microbes-debate.html,223,50,text/html
https://www.nytimes.com/sitemap/1994/09/15/,226,258,text/html
https://www.nytimes.com/sitemap/1994/07/22/,258,299,text/html
https://www.nytimes.com/2019/04/09/books/plants-millennnials-hilton-carter-wild-at-home.html,205,42,text/html
https://www.nytimes.com/sitemap/1905/01/02/,168,157,text/html
https://www.nytimes.com/2023/08/26/world/middleeast/saudi-killing-migrants-yemen.html,232,47,text/html
https://www.nytimes.com/live/2023/09/22/world/russia-ukraine-news/zelensky-meets-with-trudeau-before-addressing-canadas-parliament?smid=url-share,957,91,text/html
https://www.nytimes.com/interactive/2023/08/17/travel/things-to-do-palermo-italy.html,190,69,text/html
https://www.nytimes.com/sitemap/1905/05/12/,155,138,text/html
https://www.nytimes.com/sitemap/1913/07/24/,200,205,text/html
https://www.nytimes.com/2023/09/20/books/authors-openai-lawsuit-chatgpt-copyright.html,206,44,text/html
https://www.nytimes.com/2023/02/06/climate/mauna-loa-carbon-dioxide-eruption.html,335,39,text/html
https://www.nytimes.com/2023/09/12/technology/white-house-ai-tech-pledge.html,199,42,text/html
https://www.nytimes.com/sitemap/1994/12/18/,392,498,text/html
https://www.nytimes.com/video/us/politics/100000009083271/mccarthy-biden-impeachment.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2067,101,text/html
https://www.nytimes.com/sitemap/1913/07/20/,343,385,text/html
https://www.nytimes.com/sitemap/1905/05/24/,172,163,text/html
https://www.nytimes.com/interactive/2023/09/07/travel/things-to-do-burlington-vermont.html,194,82,text/html
https://www.nytimes.com/2022/09/16/world/europe/russia-wagner-ukraine-video.html,236,54,text/html
https://www.nytimes.com/newsletters/coronavirus-briefing,54,3,text/html
https://www.nytimes.com/2023/02/15/realestate/houseplants-type-care.html,290,37,text/html
https://www.nytimes.com/sitemap/1905/01/10/,163,152,text/html
https://www.nytimes.com/sitemap/1994/07/10/,386,494,text/html
https://www.nytimes.com/sitemap/1994/09/03/,191,207,text/html
https://www.nytimes.com/2023/07/30/science/childbirth-evolution-obstetrical-dilemma.html,224,43,text/html
https://www.nytimes.com/2023/09/26/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,248,66,text/html
https://www.nytimes.com/sitemap/1994/05/05/,281,333,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fscience%2Famazon-project-kuiper-launch.html,1,4,application/json
https://www.nytimes.com/sitemap/1905/03/09/,157,147,text/html
https://www.nytimes.com/sitemap/1905/11/01/,187,184,text/html
https://www.nytimes.com/sitemap/1913/05/13/,189,190,text/html
https://www.nytimes.com/2023/05/29/world/asia/van-gogh-china-buyer.html,396,81,text/html
https://www.nytimes.com/sitemap/1905/03/29/,176,172,text/html
https://www.nytimes.com/2023/10/03/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,249,66,text/html
https://www.nytimes.com/sitemap/1994/05/09/,179,189,text/html
https://www.nytimes.com/es/2023/08/12/espanol/perucetus-ballena-peru-fosil.html,224,36,text/html
https://www.nytimes.com/sitemap/1994/09/23/,231,264,text/html
https://www.nytimes.com/sitemap/1994/07/30/,195,213,text/html
https://www.nytimes.com/newsletters/signup/NN,81,29,text/html
https://www.nytimes.com/sitemap/1905/01/22/,221,232,text/html
https://www.nytimes.com/by/tariq-panja,338,50,text/html
https://www.nytimes.com/2023/08/24/technology/donald-trump-twitter-x-return.html,185,41,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2016%2F06%2F15%2Fdining%2Fcrackers-taralli-recipe-a16.html,1,4,application/json
https://www.nytimes.com/sitemap/1905/05/16/,156,142,text/html
https://www.nytimes.com/sitemap/1913/07/19/,197,201,text/html
https://www.nytimes.com/video/us/politics/100000009085850/senator-mitt-romney-retire.html?playlistId=video%2Fpolitics,2067,100,text/html
https://www.nytimes.com/2023/09/18/science/ai-computers-consciousness.html,205,41,text/html
https://www.nytimes.com/sitemap/1994/12/30/,204,229,text/html
https://www.nytimes.com/2023/09/06/world/middleeast/bahrain-prison-hunger-strike.html,228,35,text/html
https://www.nytimes.com/sitemap/1994/12/22/,225,256,text/html
https://www.nytimes.com/sitemap/1913/09/10/,186,186,text/html
https://www.nytimes.com/sitemap/1913/07/15/,186,186,text/html
https://www.nytimes.com/interactive/2023/uri/embeddedinteractive/711e1afc-4beb-5a99-b8ef-4b9ac0c066a4,37,12,text/html
https://www.nytimes.com/video/us/politics/100000009077801/chris-christie-new-hampshire.html?playlistId=video%2Fpolitics,1244,100,text/html
https://www.nytimes.com/2023/08/26/us/politics/prigozhin-wagner-russia-military.html,211,45,text/html
https://www.nytimes.com/2023/08/25/business/china-economy-confidence.html,232,56,text/html
https://www.nytimes.com/sitemap/1905/05/28/,251,260,text/html
https://www.nytimes.com/sitemap/1905/01/27/,167,160,text/html
https://www.nytimes.com/2022/10/29/briefing/houseplants-gardening-fall.html,272,82,text/html
https://www.nytimes.com/sitemap/1994/07/09/,192,210,text/html
https://www.nytimes.com/sitemap/1994/09/08/,216,244,text/html
https://www.nytimes.com/2023/10/02/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,251,67,text/html
https://www.nytimes.com/sitemap/1994/05/21/,187,203,text/html
https://www.nytimes.com/interactive/2023/05/04/arts/zelda-nintendo-history.html,450,45,text/html
https://www.nytimes.com/sitemap/1905/03/05/,248,266,text/html
https://www.nytimes.com/sitemap/1913/05/25/,412,476,text/html
https://www.nytimes.com/interactive/2023/04/14/upshot/up-ai-uses.html,201,60,text/html
https://www.nytimes.com/sitemap/1905/03/17/,172,165,text/html
https://www.nytimes.com/sitemap/1905/11/21/,147,128,text/html
https://www.nytimes.com/by/tracy-mumford,541,38,text/html
https://www.nytimes.com/sitemap/1994/05/26/,240,279,text/html
https://www.nytimes.com/sitemap/1994/09/28/,231,265,text/html
https://www.nytimes.com/section/obituaries,672,94,text/html
https://www.nytimes.com/sitemap/1994/07/29/,211,239,text/html
https://www.nytimes.com/2023/08/28/world/europe/luis-rubiales-spain-investigation.html,199,44,text/html
https://www.nytimes.com/sitemap/1905/05/04/,173,166,text/html
https://www.nytimes.com/sitemap/1905/01/03/,161,144,text/html
https://www.nytimes.com/2023/06/11/world/europe/wagner-russia-defense-ministry-contract.html,189,38,text/html
https://www.nytimes.com/2023/08/27/world/asia/marines-plane-crash-australia.html,195,36,text/html
https://www.nytimes.com/video/us/politics/100000009100258/biden-harris-gun-violence-prevention.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,1244,101,text/html
https://www.nytimes.com/sitemap/1913/07/27/,325,362,text/html
https://www.nytimes.com/sitemap/1913/09/22/,161,151,text/html
https://www.nytimes.com/sitemap/1994/12/10/,194,215,text/html
https://www.nytimes.com/2023/09/05/books/review/oksana-vasyakina-wound.html,195,42,text/html
https://www.nytimes.com/sitemap/1913/09/02/,191,195,text/html
https://www.nytimes.com/sitemap/1913/07/07/,163,155,text/html
https://www.nytimes.com/video/us/politics/100000009072572/ken-paxton-impeachment-trial.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2067,101,text/html
https://www.nytimes.com/2023/08/26/world/africa/zimbabwe-election-mnangagwa-wins.html,223,44,text/html
https://www.nytimes.com/2023/03/01/world/europe/ukraine-russia-tanks.html,236,41,text/html
https://www.nytimes.com/sitemap/1994/04/20/,310,375,text/html
https://www.nytimes.com/sitemap/1905/01/15/,210,210,text/html
https://www.nytimes.com/article/tropical-storm-idalia-hurricane.html,944,63,text/html
https://www.nytimes.com/sitemap/1905/05/20/,236,251,text/html
https://www.nytimes.com/sitemap/1994/09/16/,222,255,text/html
https://www.nytimes.com/column/the-headlines,266,50,text/html
https://www.nytimes.com/2020/04/21/obituaries/eunice-foote-overlooked.html,234,48,text/html
https://www.nytimes.com/sitemap/1994/05/14/,203,227,text/html
https://www.nytimes.com/sitemap/1994/07/17/,413,527,text/html
https://www.nytimes.com/sitemap/1905/11/06/,148,134,text/html
https://www.nytimes.com/2023/08/07/movies/neil-breen-films.html,228,53,text/html
https://www.nytimes.com/sitemap/1905/03/03/,194,195,text/html
https://www.nytimes.com/sitemap/1913/05/05/,166,159,text/html
https://www.nytimes.com/2023/05/19/world/europe/greece-migrants-abandoned.html,508,58,text/html
https://www.nytimes.com/sitemap/1994/07/05/,190,205,text/html
https://www.nytimes.com/live/2023/06/20/us/titanic-missing-submarine/map-titanic-missing-submersible,1649,144,text/html
https://www.nytimes.com/sitemap/1994/05/02/,240,272,text/html
https://www.nytimes.com/sitemap/1905/11/18/,219,220,text/html
https://www.nytimes.com/2023/09/21/podcasts/headlines-nyt-audio-app.html?action=click&module=audio-series-bar&pgtype=Article&region=header,241,66,text/html
https://www.nytimes.com/sitemap/1994/09/20/,222,249,text/html
